contract_id,tender_id,bid_id,vendor_id,award_amount,change_order_count,change_order_value_ratio,reported_completion_pct,actual_completion_pct,delivery_confirmed,inspection_mismatch_flag,is_phantom_gt,fraud_tag
C-00923,T-00923,B-003590,V-0354,1090811.02,0,0.0,92,92,True,False,False,none
C-00924,T-00924,B-003591,V-0037,4553320.23,0,0.0,92,92,True,False,False,none
C-00925,T-00925,B-003597,V-0316,352590.32,0,0.0,90,90,True,False,False,none
C-00926,T-00926,B-003601,V-0120,1436768.11,1,0.03,91,91,True,False,False,none
C-00927,T-00927,B-003606,V-0045,2662206.87,0,0.0,97,97,True,False,False,none
C-00928,T-00928,B-003608,V-0058,3347166.92,0,0.0,94,94,True,False,False,none
C-00929,T-00929,B-003609,V-0035,1111186.16,0,0.0,100,100,True,False,False,none
C-00930,T-00930,B-003612,V-0133,3893298.25,1,0.03,95,95,True,False,False,none
C-00931,T-00931,B-003616,V-0307,2749324.77,2,0.06,93,93,True,False,False,none
C-00932,T-00932,B-003622,V-0336,9426991.89,0,0.0,91,91,True,False,False,none
C-00933,T-00933,B-003625,V-0166,15713863.35,0,0.0,93,93,True,False,False,bid_rigging
C-00934,T-00934,B-003628,V-0450,2057204.07,0,0.0,92,92,True,False,False,none
C-00935,T-00935,B-003630,V-0415,3363161.49,0,0.0,98,98,True,False,False,none
C-00936,T-00936,B-003633,V-0028,5238685.54,0,0.0,91,91,True,False,False,shell_company
C-00937,T-00937,B-003638,V-0025,14446060.81,0,0.0,100,100,True,False,False,none
C-00938,T-00938,B-003639,V-0273,18110083.26,0,0.0,90,90,True,False,False,none
C-00939,T-00939,B-003645,V-0457,3386783.1,0,0.0,90,90,True,False,False,none
C-00940,T-00940,B-003652,V-0048,989011.44,1,0.03,91,91,True,False,False,none
C-00941,T-00941,B-003654,V-0253,3725101.04,1,0.03,99,99,True,False,False,none
C-00942,T-00942,B-003655,V-0269,3733811.51,0,0.0,100,100,True,False,False,none
C-00943,T-00943,B-003663,V-0043,2697787.6,0,0.0,96,96,True,False,False,none
C-00944,T-00944,B-003667,V-0244,1826695.92,0,0.0,93,93,True,False,False,ai_generated_doc
C-00945,T-00945,B-003670,V-0488,2545487.16,0,0.0,94,94,True,False,False,shell_company
C-00946,T-00946,B-003673,V-0228,4750170.75,0,0.0,99,99,True,False,False,shell_company
C-00947,T-00947,B-003677,V-0119,2361321.69,1,0.03,94,94,True,False,False,bid_suppression
C-00948,T-00948,B-003679,V-0166,2674312.42,0,0.0,94,94,True,False,False,bid_rigging
C-00949,T-00949,B-003682,V-0196,4731025.86,1,0.03,100,100,True,False,False,none
C-00950,T-00950,B-003688,V-0132,29797517.89,0,0.0,93,93,True,False,False,none
C-00951,T-00951,B-003692,V-0397,253502.53,0,0.0,95,95,True,False,False,none
C-00952,T-00952,B-003696,V-0458,2871704.41,1,0.03,98,98,True,False,False,none
C-00953,T-00953,B-003700,V-0081,6946906.9,0,0.0,93,93,True,False,False,none
C-00954,T-00954,B-003705,V-0312,961906.02,0,0.0,100,100,True,False,False,none
C-00955,T-00955,B-003708,V-0237,1322994.25,1,0.03,97,97,True,False,False,none
C-00956,T-00956,B-003713,V-0341,3880764.21,1,0.03,96,96,True,False,False,none
C-00957,T-00957,B-003717,V-0153,992489.3,1,0.03,99,99,True,False,False,none
C-00958,T-00958,B-003720,V-0465,5019213.08,0,0.0,91,91,True,False,False,none
C-00959,T-00959,B-003722,V-0439,13082501.59,1,0.03,90,90,True,False,False,none
C-00960,T-00960,B-003726,V-0463,1328454.19,0,0.0,96,96,True,False,False,none
C-00961,T-00961,B-003732,V-0118,1308404.92,0,0.0,96,96,True,False,False,none
C-00962,T-00962,B-003733,V-0352,1936878.66,0,0.0,97,97,True,False,False,none
C-00963,T-00963,B-003737,V-0044,2134572.33,0,0.0,97,97,True,False,False,none
C-00964,T-00964,B-003739,V-0046,1794782.95,1,0.03,91,91,True,False,False,bid_rigging
C-00965,T-00965,B-003743,V-0159,4679582.15,0,0.0,98,98,True,False,False,none
C-00966,T-00966,B-003745,V-0298,1192500.9,0,0.0,91,91,True,False,False,conflict_of_interest
C-00967,T-00967,B-003748,V-0228,609002.98,0,0.0,97,97,True,False,False,shell_company
C-00968,T-00968,B-003752,V-0032,3819084.56,1,0.03,100,100,True,False,False,none
C-00969,T-00969,B-003758,V-0347,11385596.45,0,0.0,99,99,True,False,False,none
C-00970,T-00970,B-003762,V-0199,2754733.45,1,0.03,90,90,True,False,False,none
C-00971,T-00971,B-003765,V-0303,8888737.83,2,0.06,99,99,True,False,False,ai_generated_doc
C-00972,T-00972,B-003771,V-0410,1270393.22,0,0.0,96,96,True,False,False,bid_rigging
C-00973,T-00973,B-003774,V-0099,259245.2,1,0.03,94,94,True,False,False,bid_rigging
C-00974,T-00974,B-003779,V-0217,40887920.84,0,0.0,94,94,True,False,False,none
C-00975,T-00975,B-003783,V-0143,18082894.84,0,0.0,100,100,True,False,False,none
C-00976,T-00976,B-003789,V-0451,2003704.74,0,0.0,91,91,True,False,False,none
C-00977,T-00977,B-003791,V-0156,607510.58,0,0.0,98,98,True,False,False,none
C-00978,T-00978,B-003796,V-0053,1608500.26,0,0.0,99,99,True,False,False,none
C-00979,T-00979,B-003803,V-0202,746918.72,0,0.0,94,94,True,False,False,none
C-00980,T-00980,B-003806,V-0465,14630938.79,0,0.0,94,94,True,False,False,shell_company
C-00981,T-00981,B-003809,V-0084,7015833.78,0,0.0,97,97,True,False,False,none
C-00982,T-00982,B-003812,V-0200,17953276.83,0,0.0,100,100,True,False,False,price_inflation
C-00983,T-00983,B-003816,V-0203,1604405.06,0,0.0,98,98,True,False,False,none
C-00984,T-00984,B-003817,V-0198,26648752.74,1,0.03,95,95,True,False,False,none
C-00985,T-00985,B-003823,V-0338,1475172.82,0,0.0,92,92,True,False,False,ai_generated_doc
C-00986,T-00986,B-003825,V-0380,1451070.2,0,0.0,100,100,True,False,False,bid_suppression
C-00987,T-00987,B-003829,V-0080,429164.98,0,0.0,94,94,True,False,False,price_inflation
C-00988,T-00988,B-003831,V-0161,3173646.58,2,0.06,97,97,True,False,False,none
C-00989,T-00989,B-003837,V-0283,1128385.49,1,0.03,90,90,True,False,False,none
C-00990,T-00990,B-003838,V-0383,28130614.09,0,0.0,98,98,True,False,False,shell_company
C-00991,T-00991,B-003841,V-0293,3888802.19,0,0.0,100,100,True,False,False,none
C-00992,T-00992,B-003843,V-0357,4359623.15,1,0.03,93,93,True,False,False,none
C-00993,T-00993,B-003846,V-0215,21479960.91,0,0.0,91,91,True,False,False,none
C-00994,T-00994,B-003849,V-0124,2812479.77,1,0.03,100,100,True,False,False,none
C-00995,T-00995,B-003852,V-0215,3629276.74,0,0.0,98,98,True,False,False,none
C-00996,T-00996,B-003855,V-0054,349888.13,1,0.03,98,98,True,False,False,none
C-00997,T-00997,B-003859,V-0207,1165675.17,0,0.0,92,92,True,False,False,none
C-00998,T-00998,B-003863,V-0048,1726313.03,0,0.0,99,99,True,False,False,none
C-00999,T-00999,B-003869,V-0296,212921.0,0,0.0,90,90,True,False,False,none
C-01000,T-01000,B-003870,V-0168,4722289.95,0,0.0,100,100,True,False,False,none
C-01001,T-01001,B-003873,V-0244,1500679.38,0,0.0,90,90,True,False,False,none
C-01002,T-01002,B-003875,V-0333,547054.5,0,0.0,96,96,True,False,False,none
C-01003,T-01003,B-003878,V-0222,825642.96,0,0.0,93,93,True,False,False,none
C-01004,T-01004,B-003882,V-0354,10984925.36,2,0.06,93,93,True,False,False,none
C-01005,T-01005,B-003884,V-0342,4659269.43,0,0.0,100,100,True,False,False,none
C-01006,T-01006,B-003886,V-0158,8654018.56,1,0.03,97,97,True,False,False,none
C-01007,T-01007,B-003889,V-0028,13677388.39,0,0.0,94,94,True,False,False,none
C-01008,T-01008,B-003896,V-0479,643425.21,2,0.06,100,100,True,False,False,none
C-01009,T-01009,B-003903,V-0439,4627568.79,1,0.03,91,91,True,False,False,none
C-01010,T-01010,B-003906,V-0106,24259748.58,0,0.0,90,90,True,False,False,none
C-01011,T-01011,B-003909,V-0145,4041434.68,1,0.03,93,93,True,False,False,none
C-01012,T-01012,B-003914,V-0479,57284.95,0,0.0,97,97,True,False,False,none
C-01013,T-01013,B-003918,V-0410,7145988.88,1,0.03,99,99,True,False,False,none
C-01014,T-01014,B-003924,V-0378,16585252.44,0,0.0,90,90,True,False,False,none
C-01015,T-01015,B-003926,V-0442,33771074.82,1,0.03,93,93,True,False,False,none
C-01016,T-01016,B-003927,V-0493,3644292.51,0,0.0,90,90,True,False,False,price_inflation
C-01017,T-01017,B-003932,V-0258,1122733.68,0,0.0,98,98,True,False,False,none
C-01018,T-01018,B-003935,V-0167,1972769.77,0,0.0,96,96,True,False,False,none
C-01019,T-01019,B-003940,V-0274,3508465.6,0,0.0,96,96,True,False,False,none
C-01020,T-01020,B-003945,V-0127,368106.22,0,0.0,99,99,True,False,False,none
C-01021,T-01021,B-003949,V-0281,3264481.51,0,0.0,90,90,True,False,False,none
C-01022,T-01022,B-003953,V-0462,9098596.45,0,0.0,90,90,True,False,False,none
C-01023,T-01023,B-003955,V-0216,1422669.56,0,0.0,98,98,True,False,False,ai_generated_doc
C-01024,T-01024,B-003958,V-0113,1765004.15,1,0.03,98,98,True,False,False,price_inflation
C-01025,T-01025,B-003961,V-0219,5799833.48,1,0.03,92,92,True,False,False,none
C-01026,T-01026,B-003966,V-0139,39688903.85,0,0.0,96,96,True,False,False,none
C-01027,T-01027,B-003971,V-0214,290485.95,1,0.03,94,94,True,False,False,none
C-01028,T-01028,B-003974,V-0333,5649323.04,0,0.0,96,96,True,False,False,none
C-01029,T-01029,B-003978,V-0182,15274377.42,1,0.03,92,92,True,False,False,none
C-01030,T-01030,B-003982,V-0346,3529403.75,1,0.03,95,95,True,False,False,none
C-01031,T-01031,B-003986,V-0035,315583.58,1,0.03,97,97,True,False,False,none
C-01032,T-01032,B-003992,V-0039,29511757.11,0,0.0,100,100,True,False,False,none
C-01033,T-01033,B-003997,V-0333,37106637.89,0,0.0,95,95,True,False,False,none
C-01034,T-01034,B-004000,V-0373,7079980.92,1,0.03,97,97,True,False,False,none
C-01035,T-01035,B-004002,V-0319,2876475.86,0,0.0,97,97,True,False,False,none
C-01036,T-01036,B-004006,V-0385,1168652.9,0,0.0,100,100,True,False,False,bid_rigging
C-01037,T-01037,B-004009,V-0052,3672505.48,0,0.0,99,99,True,False,False,none
C-01038,T-01038,B-004013,V-0154,1885488.79,1,0.03,98,98,True,False,False,none
C-01039,T-01039,B-004017,V-0397,912593.91,2,0.06,99,99,True,False,False,none
C-01040,T-01040,B-004023,V-0091,340612.68,0,0.0,97,97,True,False,False,none
C-01041,T-01041,B-004030,V-0237,7208712.11,0,0.0,90,90,True,False,False,ai_generated_doc
C-01042,T-01042,B-004033,V-0185,23905720.44,1,0.03,90,90,True,False,False,price_inflation
C-01043,T-01043,B-004040,V-0379,1029445.45,0,0.0,95,95,True,False,False,none
C-01044,T-01044,B-004046,V-0157,458070.27,1,0.03,92,92,True,False,False,none
C-01045,T-01045,B-004047,V-0207,946357.87,0,0.0,96,96,True,False,False,none
C-01046,T-01046,B-004052,V-0087,741944.82,0,0.0,96,96,True,False,False,none
C-01047,T-01047,B-004055,V-0324,16230602.75,0,0.0,93,93,True,False,False,none
C-01048,T-01048,B-004058,V-0496,780803.1,1,0.03,92,92,True,False,False,bid_rigging
C-01049,T-01049,B-004059,V-0346,996970.58,0,0.0,96,96,True,False,False,none
C-01050,T-01050,B-004065,V-0453,1314722.31,1,0.03,94,94,True,False,False,none
C-01051,T-01051,B-004068,V-0223,668921.16,2,0.06,95,95,True,False,False,none
C-01052,T-01052,B-004078,V-0199,4328800.77,0,0.0,93,93,True,False,False,none
C-01053,T-01053,B-004079,V-0385,907672.14,1,0.03,99,99,True,False,False,none
C-01054,T-01054,B-004085,V-0373,36409941.86,0,0.0,90,90,True,False,False,none
C-01055,T-01055,B-004091,V-0419,31611376.27,1,0.03,97,97,True,False,False,none
C-01056,T-01056,B-004093,V-0456,14682459.31,1,0.03,94,94,True,False,False,none
C-01057,T-01057,B-004095,V-0269,6317749.53,0,0.0,90,90,True,False,False,none
C-01058,T-01058,B-004100,V-0216,5485995.69,0,0.0,93,93,True,False,False,none
C-01059,T-01059,B-004101,V-0166,9472374.78,1,0.03,96,96,True,False,False,none
C-01060,T-01060,B-004108,V-0325,13936770.6,1,0.03,92,92,True,False,False,price_inflation
C-01061,T-01061,B-004109,V-0228,3087690.85,0,0.0,94,94,True,False,False,conflict_of_interest
C-01062,T-01062,B-004113,V-0467,3880372.64,0,0.0,97,97,True,False,False,none
C-01063,T-01063,B-004115,V-0490,3680545.05,0,0.0,92,92,True,False,False,shell_company
C-01064,T-01064,B-004121,V-0395,2844485.82,0,0.0,98,98,True,False,False,none
C-01065,T-01065,B-004124,V-0437,701199.64,0,0.0,100,100,True,False,False,none
C-01066,T-01066,B-004127,V-0177,34131607.53,0,0.0,90,90,True,False,False,none
C-01067,T-01067,B-004130,V-0322,255844.47,1,0.03,95,95,True,False,False,none
C-01068,T-01068,B-004133,V-0227,2708950.37,1,0.03,93,93,True,False,False,ai_generated_doc
C-01069,T-01069,B-004137,V-0468,424030.3,0,0.0,96,96,True,False,False,none
C-01070,T-01070,B-004139,V-0228,696252.55,0,0.0,93,93,True,False,False,none
C-01071,T-01071,B-004142,V-0247,9001348.87,0,0.0,97,97,True,False,False,none
C-01072,T-01072,B-004146,V-0105,2097047.71,0,0.0,93,93,True,False,False,none
C-01073,T-01073,B-004151,V-0371,3903478.27,0,0.0,92,92,True,False,False,none
C-01074,T-01074,B-004157,V-0001,588331.35,0,0.0,95,95,True,False,False,none
C-01075,T-01075,B-004159,V-0142,3390214.71,1,0.03,92,92,True,False,False,conflict_of_interest
C-01076,T-01076,B-004163,V-0258,1575233.93,1,0.03,98,98,True,False,False,shell_company
C-01077,T-01077,B-004168,V-0009,9448756.76,0,0.0,92,92,True,False,False,none
C-01078,T-01078,B-004171,V-0327,1991652.89,0,0.0,93,93,True,False,False,none
C-01079,T-01079,B-004177,V-0130,2555029.92,0,0.0,92,92,True,False,False,none
C-01080,T-01080,B-004179,V-0062,1237276.38,0,0.0,99,99,True,False,False,none
C-01081,T-01081,B-004181,V-0337,27375906.16,0,0.0,90,90,True,False,False,none
C-01082,T-01082,B-004184,V-0250,986432.94,0,0.0,93,93,True,False,False,none
C-01083,T-01083,B-004190,V-0404,2972095.23,0,0.0,90,90,True,False,False,none
C-01084,T-01084,B-004193,V-0495,1882962.79,0,0.0,99,99,True,False,False,none
C-01085,T-01085,B-004200,V-0252,1607520.1,1,0.03,100,100,True,False,False,none
C-01086,T-01086,B-004202,V-0026,2863207.0,2,0.06,90,90,True,False,False,none
C-01087,T-01087,B-004205,V-0012,13469952.34,2,0.06,97,97,True,False,False,none
C-01088,T-01088,B-004207,V-0453,328999.03,0,0.0,93,93,True,False,False,none
C-01089,T-01089,B-004210,V-0320,768459.87,1,0.03,93,93,True,False,False,none
C-01090,T-01090,B-004213,V-0414,16682850.51,1,0.03,100,100,True,False,False,none
C-01091,T-01091,B-004215,V-0191,2461769.58,0,0.0,98,98,True,False,False,none
C-01092,T-01092,B-004220,V-0471,866664.03,0,0.0,94,94,True,False,False,none
C-01093,T-01093,B-004223,V-0369,884514.02,0,0.0,100,100,True,False,False,none
C-01094,T-01094,B-004226,V-0136,2679664.59,2,0.06,91,91,True,False,False,none
C-01095,T-01095,B-004233,V-0005,1428896.91,0,0.0,100,100,True,False,False,none
C-01096,T-01096,B-004239,V-0268,21704905.81,1,0.03,98,98,True,False,False,none
C-01097,T-01097,B-004240,V-0219,3043787.64,0,0.0,90,90,True,False,False,none
C-01098,T-01098,B-004247,V-0492,35942781.09,0,0.0,93,93,True,False,False,none
C-01099,T-01099,B-004248,V-0279,438829.57,1,0.03,99,99,True,False,False,shell_company
C-01100,T-01100,B-004252,V-0216,5884222.93,0,0.0,100,100,True,False,False,ai_generated_doc
C-01101,T-01101,B-004256,V-0188,109870.02,0,0.0,100,100,True,False,False,none
C-01102,T-01102,B-004257,V-0453,3882037.09,1,0.03,97,97,True,False,False,none
C-01103,T-01103,B-004260,V-0155,5255322.21,0,0.0,99,99,True,False,False,ai_generated_doc
C-01104,T-01104,B-004264,V-0006,2374298.18,0,0.0,98,98,True,False,False,none
C-01105,T-01105,B-004267,V-0311,39782764.23,1,0.03,100,100,True,False,False,conflict_of_interest
C-01106,T-01106,B-004272,V-0387,827252.83,0,0.0,94,94,True,False,False,none
C-01107,T-01107,B-004275,V-0040,32511480.14,0,0.0,95,95,True,False,False,none
C-01108,T-01108,B-004277,V-0458,16179283.31,0,0.0,92,92,True,False,False,none
C-01109,T-01109,B-004284,V-0232,694756.74,0,0.0,97,97,True,False,False,none
C-01110,T-01110,B-004287,V-0157,4206875.52,0,0.0,98,98,True,False,False,none
C-01111,T-01111,B-004293,V-0489,501205.8,0,0.0,97,97,True,False,False,none
C-01112,T-01112,B-004300,V-0305,1636307.67,0,0.0,92,92,True,False,False,none
C-01113,T-01113,B-004305,V-0305,8303840.86,0,0.0,90,90,True,False,False,none
C-01114,T-01114,B-004306,V-0026,3606487.61,0,0.0,92,92,True,False,False,none
C-01115,T-01115,B-004309,V-0289,2748214.83,2,0.06,97,97,True,False,False,none
C-01116,T-01116,B-004315,V-0402,8673756.3,1,0.03,99,99,True,False,False,none
C-01117,T-01117,B-004316,V-0125,3118728.47,1,0.03,98,98,True,False,False,none
C-01118,T-01118,B-004320,V-0186,1237123.86,1,0.03,93,93,True,False,False,none
C-01119,T-01119,B-004323,V-0117,1468744.82,0,0.0,92,92,True,False,False,none
C-01120,T-01120,B-004328,V-0166,2681950.18,1,0.03,98,98,True,False,False,none
C-01121,T-01121,B-004331,V-0185,987018.54,0,0.0,99,99,True,False,False,none
C-01122,T-01122,B-004337,V-0159,4804610.73,0,0.0,99,99,True,False,False,none
C-01123,T-01123,B-004343,V-0444,1392280.76,1,0.03,99,99,True,False,False,none
C-01124,T-01124,B-004345,V-0166,9281383.16,0,0.0,100,100,True,False,False,bid_rigging
C-01125,T-01125,B-004352,V-0121,4432803.41,1,0.03,93,93,True,False,False,none
C-01126,T-01126,B-004359,V-0022,3511774.78,0,0.0,91,91,True,False,False,none
C-01127,T-01127,B-004365,V-0294,3521222.46,1,0.03,90,90,True,False,False,none
C-01128,T-01128,B-004367,V-0009,3767128.17,0,0.0,91,91,True,False,False,price_inflation
C-01129,T-01129,B-004370,V-0040,1451295.97,0,0.0,95,95,True,False,False,none
C-01130,T-01130,B-004375,V-0156,2000128.12,1,0.03,100,100,True,False,False,none
C-01131,T-01131,B-004379,V-0443,2527264.29,2,0.06,95,95,True,False,False,none
C-01132,T-01132,B-004383,V-0297,6118276.52,1,0.03,91,91,True,False,False,none
C-01133,T-01133,B-004385,V-0085,14277430.27,0,0.0,90,90,True,False,False,none
C-01134,T-01134,B-004389,V-0051,3645952.25,2,0.06,90,90,True,False,False,none
C-01135,T-01135,B-004392,V-0132,3688928.99,0,0.0,96,96,True,False,False,none
C-01136,T-01136,B-004395,V-0139,1310143.67,0,0.0,100,100,True,False,False,none
C-01137,T-01137,B-004402,V-0238,3100348.09,0,0.0,100,100,True,False,False,none
C-01138,T-01138,B-004404,V-0153,1275083.71,0,0.0,90,90,True,False,False,none
C-01139,T-01139,B-004407,V-0377,5450425.72,0,0.0,97,97,True,False,False,none
C-01140,T-01140,B-004411,V-0292,1923750.21,1,0.03,94,94,True,False,False,none
C-01141,T-01141,B-004415,V-0262,501681.46,0,0.0,97,97,True,False,False,none
C-01142,T-01142,B-004419,V-0092,2860529.3,1,0.03,94,94,True,False,False,none
C-01143,T-01143,B-004421,V-0365,1701232.86,0,0.0,99,99,True,False,False,none
C-01144,T-01144,B-004424,V-0049,4120603.08,0,0.0,96,96,True,False,False,none
C-01145,T-01145,B-004428,V-0484,6933610.2,0,0.0,98,98,True,False,False,none
C-01146,T-01146,B-004433,V-0127,20961997.94,0,0.0,99,99,True,False,False,price_inflation
C-01147,T-01147,B-004435,V-0354,1575867.03,0,0.0,90,90,True,False,False,none
C-01148,T-01148,B-004436,V-0323,1663146.28,1,0.03,95,95,True,False,False,none
C-01149,T-01149,B-004444,V-0337,2546252.31,0,0.0,92,92,True,False,False,ai_generated_doc
C-01150,T-01150,B-004450,V-0110,4282069.08,0,0.0,96,96,True,False,False,none
C-01151,T-01151,B-004451,V-0355,926269.33,0,0.0,91,91,True,False,False,shell_company
C-01152,T-01152,B-004457,V-0082,27569651.72,0,0.0,99,99,True,False,False,none
C-01153,T-01153,B-004459,V-0180,734491.86,1,0.03,93,93,True,False,False,none
C-01154,T-01154,B-004464,V-0291,26505774.02,0,0.0,97,97,True,False,False,none
C-01155,T-01155,B-004468,V-0390,11940019.47,0,0.0,99,99,True,False,False,none
C-01156,T-01156,B-004473,V-0320,3911829.79,1,0.03,96,96,True,False,False,price_inflation
C-01157,T-01157,B-004476,V-0240,292000.58,0,0.0,99,99,True,False,False,none
C-01158,T-01158,B-004479,V-0429,6322908.78,1,0.03,95,95,True,False,False,none
C-01159,T-01159,B-004484,V-0166,23003389.84,0,0.0,94,94,True,False,False,bid_rigging
C-01160,T-01160,B-004488,V-0080,1973126.11,0,0.0,98,98,True,False,False,price_inflation
C-01161,T-01161,B-004491,V-0262,287098.43,0,0.0,95,95,True,False,False,none
C-01162,T-01162,B-004495,V-0400,324738.98,0,0.0,94,94,True,False,False,conflict_of_interest
C-01163,T-01163,B-004501,V-0134,3256874.5,1,0.03,96,96,True,False,False,none
C-01164,T-01164,B-004506,V-0195,15913590.76,0,0.0,100,100,True,False,False,none
C-01165,T-01165,B-004510,V-0444,23066665.0,0,0.0,91,91,True,False,False,none
C-01166,T-01166,B-004511,V-0467,3115237.14,0,0.0,98,98,True,False,False,price_inflation
C-01167,T-01167,B-004513,V-0342,796305.5,0,0.0,90,90,True,False,False,none
C-01168,T-01168,B-004521,V-0193,5178731.57,1,0.03,91,91,True,False,False,none
C-01169,T-01169,B-004522,V-0483,4041721.15,0,0.0,92,92,True,False,False,none
C-01170,T-01170,B-004524,V-0325,41731684.01,0,0.0,97,97,True,False,False,none
C-01171,T-01171,B-004528,V-0234,4472230.87,0,0.0,96,96,True,False,False,none
C-01172,T-01172,B-004538,V-0297,18107148.53,0,0.0,93,93,True,False,False,none
C-01173,T-01173,B-004542,V-0218,3674540.89,0,0.0,92,92,True,False,False,price_inflation
C-01174,T-01174,B-004546,V-0143,682601.75,0,0.0,96,96,True,False,False,none
C-01175,T-01175,B-004548,V-0239,1418312.12,0,0.0,97,97,True,False,False,none
C-01176,T-01176,B-004553,V-0382,1198969.46,1,0.03,92,92,True,False,False,bid_rigging
C-01177,T-01177,B-004554,V-0018,1646593.21,0,0.0,93,93,True,False,False,none
C-01178,T-01178,B-004558,V-0216,1515615.7,0,0.0,98,98,True,False,False,none
C-01179,T-01179,B-004560,V-0245,5802909.3,0,0.0,99,99,True,False,False,none
C-01180,T-01180,B-004563,V-0092,6215218.39,0,0.0,91,91,True,False,False,none
C-01181,T-01181,B-004570,V-0100,1098382.45,0,0.0,96,96,True,False,False,none
C-01182,T-01182,B-004571,V-0283,665706.44,0,0.0,91,91,True,False,False,none
C-01183,T-01183,B-004576,V-0236,642292.64,1,0.03,90,90,True,False,False,none
C-01184,T-01184,B-004582,V-0229,743194.85,0,0.0,94,94,True,False,False,none
C-01185,T-01185,B-004588,V-0436,5117018.87,0,0.0,96,96,True,False,False,none
C-01186,T-01186,B-004589,V-0341,1656463.66,1,0.03,90,90,True,False,False,none
C-01187,T-01187,B-004595,V-0394,8351422.0,0,0.0,93,93,True,False,False,none
C-01188,T-01188,B-004598,V-0207,1379994.32,0,0.0,92,92,True,False,False,none
C-01189,T-01189,B-004604,V-0069,2399178.5,0,0.0,94,94,True,False,False,none
C-01190,T-01190,B-004609,V-0096,157746.03,0,0.0,97,97,True,False,False,none
C-01191,T-01191,B-004618,V-0052,2488959.63,0,0.0,98,98,True,False,False,none
C-01192,T-01192,B-004625,V-0471,843102.69,0,0.0,100,100,True,False,False,none
C-01193,T-01193,B-004627,V-0170,30627796.49,0,0.0,100,100,True,False,False,none
C-01194,T-01194,B-004629,V-0246,1308405.03,1,0.03,95,95,True,False,False,none
C-01195,T-01195,B-004634,V-0086,3267639.81,0,0.0,100,100,True,False,False,none
C-01196,T-01196,B-004640,V-0233,35168603.92,0,0.0,91,91,True,False,False,none
C-01197,T-01197,B-004644,V-0493,34917182.71,1,0.03,96,96,True,False,False,price_inflation
C-01198,T-01198,B-004647,V-0058,4773005.33,0,0.0,99,99,True,False,False,bid_rigging
C-01199,T-01199,B-004652,V-0315,1676800.34,0,0.0,99,99,True,False,False,none
