payment_id,contract_id,invoice_number,invoice_amount,duplicate_invoice_flag,intermediary_vendor_id,fraud_tag
P-001285,C-00491,INV-C-00491-0,512968.57,False,,none
P-001286,C-00491,INV-C-00491-1,512968.57,False,,none
P-001287,C-00491,INV-C-00491-2,512968.57,False,,none
P-001288,C-00492,INV-C-00492-0,1296067.29,False,,none
P-001289,C-00492,INV-C-00492-1,1296067.29,False,,none
P-001290,C-00492,INV-C-00492-2,1296067.29,False,,none
P-001291,C-00493,INV-C-00493-0,250979.02,False,,none
P-001292,C-00493,INV-C-00493-1,250979.02,False,,none
P-001293,C-00493,INV-C-00493-2,250979.02,False,,none
P-001294,C-00494,INV-C-00494-0,839444.89,False,,ai_generated_doc
P-001295,C-00494,INV-C-00494-1,839444.89,False,,ai_generated_doc
P-001296,C-00494,INV-C-00494-2,839444.89,False,,ai_generated_doc
P-001297,C-00495,INV-C-00495-0,2248791.86,False,,none
P-001298,C-00496,INV-C-00496-0,1337110.42,False,,none
P-001299,C-00496,INV-C-00496-1,1337110.42,False,,none
P-001300,C-00496,INV-C-00496-2,1337110.42,False,,none
P-001301,C-00497,INV-C-00497-0,674341.18,False,,none
P-001302,C-00497,INV-C-00497-1,674341.18,False,,none
P-001303,C-00498,INV-C-00498-0,3879012.69,False,,ai_generated_doc
P-001304,C-00499,INV-C-00499-0,1174251.9,False,,none
P-001305,C-00499,INV-C-00499-1,1174251.9,False,,none
P-001306,C-00500,INV-C-00500-0,352974.44,False,,none
P-001307,C-00500,INV-C-00500-1,352974.44,False,,none
P-001308,C-00501,INV-C-00501-0,663420.25,False,,none
P-001309,C-00502,INV-C-00502-0,686284.22,False,,none
P-001310,C-00502,INV-C-00502-1,686284.22,False,,none
P-001311,C-00502,INV-C-00502-2,686284.22,False,,none
P-001312,C-00502,INV-C-00502-3,686284.22,False,,none
P-001313,C-00503,INV-C-00503-0,12825287.72,False,,none
P-001314,C-00503,INV-C-00503-1,12825287.72,False,,none
P-001315,C-00503,INV-C-00503-2,12825287.72,False,,none
P-001316,C-00504,INV-C-00504-0,788872.03,False,,none
P-001317,C-00504,INV-C-00504-1,788872.03,False,,none
P-001318,C-00504,INV-C-00504-2,788872.03,False,,none
P-001319,C-00504,INV-C-00504-3,788872.03,False,,none
P-001320,C-00505,INV-C-00505-0,4105588.01,False,,none
P-001321,C-00506,INV-C-00506-0,11708552.09,False,,none
P-001322,C-00506,INV-C-00506-1,11708552.09,False,,none
P-001323,C-00506,INV-C-00506-2,11708552.09,False,,none
P-001324,C-00507,INV-C-00507-0,6581636.51,False,,none
P-001325,C-00507,INV-C-00507-1,6581636.51,False,,none
P-001326,C-00508,INV-C-00508-0,1921985.31,False,,none
P-001327,C-00508,INV-C-00508-1,1921985.31,False,,none
P-001328,C-00508,INV-C-00508-2,1921985.31,False,,none
P-001329,C-00508,INV-C-00508-3,1921985.31,False,,none
P-001330,C-00509,INV-C-00509-0,31740931.49,False,,none
P-001331,C-00510,INV-C-00510-0,12371534.89,False,,none
P-001332,C-00511,INV-C-00511-0,26111.78,False,,none
P-001333,C-00511,INV-C-00511-1,26111.78,False,,none
P-001334,C-00511,INV-C-00511-2,26111.78,False,,none
P-001335,C-00512,INV-C-00512-0,667389.55,False,,none
P-001336,C-00512,INV-C-00512-1,667389.55,False,,none
P-001337,C-00513,INV-C-00513-0,423330.17,False,,none
P-001338,C-00513,INV-C-00513-1,423330.17,False,,none
P-001339,C-00514,INV-C-00514-0,3902656.53,False,,none
P-001340,C-00515,INV-C-00515-0,3946609.71,False,,none
P-001341,C-00515,INV-C-00515-1,3946609.71,False,,none
P-001342,C-00516,INV-C-00516-0,104200.51,False,,conflict_of_interest
P-001343,C-00516,INV-C-00516-1,104200.51,False,,conflict_of_interest
P-001344,C-00516,INV-C-00516-2,104200.51,False,,conflict_of_interest
P-001345,C-00516,INV-C-00516-3,104200.51,False,,conflict_of_interest
P-001346,C-00517,INV-C-00517-0,6182686.9,False,,conflict_of_interest
P-001347,C-00517,INV-C-00517-1,6182686.9,False,,conflict_of_interest
P-001348,C-00517,INV-C-00517-2,6182686.9,False,,conflict_of_interest
P-001349,C-00517,INV-C-00517-3,6182686.9,False,,conflict_of_interest
P-001350,C-00518,INV-C-00518-0,2037357.1,False,,none
P-001351,C-00518,INV-C-00518-1,2037357.1,False,,none
P-001352,C-00519,INV-C-00519-0,1728805.58,False,,none
P-001353,C-00519,INV-C-00519-1,1728805.58,False,,none
P-001354,C-00520,INV-C-00520-0,4520888.91,False,,none
P-001355,C-00521,INV-C-00521-0,3752146.48,False,,bid_rigging
P-001356,C-00521,INV-C-00521-1,3752146.48,False,,bid_rigging
P-001357,C-00522,INV-C-00522-0,230868.96,False,,none
P-001358,C-00522,INV-C-00522-1,230868.96,False,,none
P-001359,C-00523,INV-C-00523-0,659401.08,False,,none
P-001360,C-00523,INV-C-00523-1,659401.08,False,,none
P-001361,C-00523,INV-C-00523-2,659401.08,False,,none
P-001362,C-00524,INV-C-00524-0,60646.34,False,,none
P-001363,C-00524,INV-C-00524-1,60646.34,False,,none
P-001364,C-00524,INV-C-00524-2,60646.34,False,,none
P-001365,C-00524,INV-C-00524-3,60646.34,False,,none
P-001366,C-00525,INV-C-00525-0,341788.67,False,,bid_suppression
P-001367,C-00525,INV-C-00525-1,341788.67,False,,bid_suppression
P-001368,C-00525,INV-C-00525-2,341788.67,False,,bid_suppression
P-001369,C-00526,INV-C-00526-0,153158.51,False,,none
P-001370,C-00526,INV-C-00526-1,153158.51,False,,none
P-001371,C-00526,INV-C-00526-2,153158.51,False,,none
P-001372,C-00527,INV-C-00527-0,4489582.0,False,,none
P-001373,C-00528,INV-C-00528-0,667614.58,False,,bid_rigging
P-001374,C-00528,INV-C-00528-1,667614.58,False,,bid_rigging
P-001375,C-00529,INV-C-00529-0,3723489.32,False,,none
P-001376,C-00530,INV-C-00530-0,118530.47,False,,none
P-001377,C-00530,INV-C-00530-1,118530.47,False,,none
P-001378,C-00530,INV-C-00530-2,118530.47,False,,none
P-001379,C-00530,INV-C-00530-3,118530.47,False,,none
P-001380,C-00531,INV-C-00531-0,250665.77,False,,none
P-001381,C-00532,INV-C-00532-0,321135.39,False,,none
P-001382,C-00532,INV-C-00532-1,321135.39,False,,none
P-001383,C-00532,INV-C-00532-2,321135.39,False,,none
P-001384,C-00533,INV-C-00533-0,477463.19,False,,none
P-001385,C-00533,INV-C-00533-1,477463.19,False,,none
P-001386,C-00533,INV-C-00533-2,477463.19,False,,none
P-001387,C-00534,INV-C-00534-0,1295989.35,False,,none
P-001388,C-00535,INV-C-00535-0,481400.09,False,,none
P-001389,C-00535,INV-C-00535-1,481400.09,False,,none
P-001390,C-00536,INV-C-00536-0,613272.59,False,,none
P-001391,C-00536,INV-C-00536-1,613272.59,False,,none
P-001392,C-00536,INV-C-00536-2,613272.59,False,,none
P-001393,C-00536,INV-C-00536-3,613272.59,False,,none
P-001394,C-00537,INV-C-00537-0,666681.65,False,,none
P-001395,C-00537,INV-C-00537-1,666681.65,False,,none
P-001396,C-00538,INV-C-00538-0,233869.95,False,,none
P-001397,C-00538,INV-C-00538-1,233869.95,False,,none
P-001398,C-00539,INV-C-00539-0,5270120.52,False,,none
P-001399,C-00540,INV-C-00540-0,2584735.39,False,,none
P-001400,C-00541,INV-C-00541-0,313825.16,False,,none
P-001401,C-00541,INV-C-00541-1,313825.16,False,,none
P-001402,C-00542,INV-C-00542-0,330124.29,False,,none
P-001403,C-00542,INV-C-00542-1,330124.29,False,,none
P-001404,C-00542,INV-C-00542-2,330124.29,False,,none
P-001405,C-00543,INV-C-00543-0,60877.21,False,,none
P-001406,C-00543,INV-C-00543-1,60877.21,False,,none
P-001407,C-00544,INV-C-00544-0,300230.96,False,,none
P-001408,C-00545,INV-C-00545-0,464796.78,False,,none
P-001409,C-00545,INV-C-00545-1,464796.78,False,,none
P-001410,C-00545,INV-C-00545-2,464796.78,False,,none
P-001411,C-00546,INV-C-00546-0,247781.67,False,,none
P-001412,C-00547,INV-C-00547-0,2513905.89,False,,none
P-001413,C-00548,INV-C-00548-0,407304.27,False,,shell_company
P-001414,C-00548,INV-C-00548-1,407304.27,False,,shell_company
P-001415,C-00548,INV-C-00548-2,407304.27,False,,shell_company
P-001416,C-00549,INV-C-00549-0,425430.28,False,,none
P-001417,C-00549,INV-C-00549-1,425430.28,False,,none
P-001418,C-00550,INV-C-00550-0,1210230.3,False,,none
P-001419,C-00550,INV-C-00550-1,1210230.3,False,,none
P-001420,C-00551,INV-C-00551-0,2127271.78,False,,none
P-001421,C-00552,INV-C-00552-0,1643760.87,False,,none
P-001422,C-00552,INV-C-00552-1,1643760.87,False,,none
P-001423,C-00553,INV-C-00553-0,1464545.76,False,,none
P-001424,C-00554,INV-C-00554-0,307406.34,False,,none
P-001425,C-00554,INV-C-00554-1,307406.34,False,,none
P-001426,C-00554,INV-C-00554-2,307406.34,False,,none
P-001427,C-00554,INV-C-00554-3,307406.34,False,,none
P-001428,C-00555,INV-C-00555-0,800523.9,False,,price_inflation
P-001429,C-00555,INV-C-00555-1,800523.9,False,,price_inflation
P-001430,C-00556,INV-C-00556-0,28354888.98,False,,none
P-001431,C-00557,INV-C-00557-0,589515.26,False,,none
P-001432,C-00557,INV-C-00557-1,589515.26,False,,none
P-001433,C-00557,INV-C-00557-2,589515.26,False,,none
P-001434,C-00558,INV-C-00558-0,18538227.32,False,,none
P-001435,C-00559,INV-C-00559-0,1977267.37,False,,none
P-001436,C-00560,INV-C-00560-0,271611.82,False,,none
P-001437,C-00560,INV-C-00560-1,271611.82,False,,none
P-001438,C-00561,INV-C-00561-0,1330214.27,False,,none
P-001439,C-00562,INV-C-00562-0,392170.88,False,,none
P-001440,C-00562,INV-C-00562-1,392170.88,False,,none
P-001441,C-00562,INV-C-00562-2,392170.88,False,,none
P-001442,C-00563,INV-C-00563-0,197724.18,False,,none
P-001443,C-00563,INV-C-00563-1,197724.18,False,,none
P-001444,C-00563,INV-C-00563-2,197724.18,False,,none
P-001445,C-00564,INV-C-00564-0,329317.85,False,,none
P-001446,C-00564,INV-C-00564-1,329317.85,False,,none
P-001447,C-00564,INV-C-00564-2,329317.85,False,,none
P-001448,C-00565,INV-C-00565-0,5906342.64,False,,none
P-001449,C-00565,INV-C-00565-1,5906342.64,False,,none
P-001450,C-00565,INV-C-00565-2,5906342.64,False,,none
P-001451,C-00565,INV-C-00565-3,5906342.64,False,,none
P-001452,C-00566,INV-C-00566-0,399205.62,False,,none
P-001453,C-00566,INV-C-00566-1,399205.62,False,,none
P-001454,C-00567,INV-C-00567-0,368145.65,False,,none
P-001455,C-00567,INV-C-00567-1,368145.65,False,,none
P-001456,C-00567,INV-C-00567-2,368145.65,False,,none
P-001457,C-00568,INV-C-00568-0,1493109.19,False,,none
P-001458,C-00568,INV-C-00568-1,1493109.19,False,,none
P-001459,C-00568,INV-C-00568-2,1493109.19,False,,none
P-001460,C-00568,INV-C-00568-3,1493109.19,False,,none
P-001461,C-00569,INV-C-00569-0,158408.63,False,,none
P-001462,C-00569,INV-C-00569-1,158408.63,False,,none
P-001463,C-00569,INV-C-00569-2,158408.63,False,,none
P-001464,C-00569,INV-C-00569-3,158408.63,False,,none
P-001465,C-00570,INV-C-00570-0,291007.16,False,,none
P-001466,C-00570,INV-C-00570-1,291007.16,False,,none
P-001467,C-00570,INV-C-00570-2,291007.16,False,,none
P-001468,C-00570,INV-C-00570-3,291007.16,False,,none
P-001469,C-00571,INV-C-00571-0,1168396.49,False,,none
P-001470,C-00571,INV-C-00571-1,1168396.49,False,,none
P-001471,C-00572,INV-C-00572-0,1456642.7,False,,bid_rigging
P-001472,C-00572,INV-C-00572-1,1456642.7,False,,bid_rigging
P-001473,C-00573,INV-C-00573-0,1195040.54,False,,none
P-001474,C-00573,INV-C-00573-1,1195040.54,False,,none
P-001475,C-00573,INV-C-00573-2,1195040.54,False,,none
P-001476,C-00574,INV-C-00574-0,575634.45,False,,none
P-001477,C-00574,INV-C-00574-1,575634.45,False,,none
P-001478,C-00574,INV-C-00574-2,575634.45,False,,none
P-001479,C-00575,INV-C-00575-0,1323333.86,False,,shell_company
P-001480,C-00575,INV-C-00575-1,1323333.86,False,,shell_company
P-001481,C-00575,INV-C-00575-2,1323333.86,False,,shell_company
P-001482,C-00576,INV-C-00576-0,15270498.62,False,,none
P-001483,C-00576,INV-C-00576-1,15270498.62,False,,none
P-001484,C-00577,INV-C-00577-0,3098861.94,False,,none
P-001485,C-00578,INV-C-00578-0,544944.79,False,,none
P-001486,C-00578,INV-C-00578-1,544944.79,False,,none
P-001487,C-00578,INV-C-00578-2,544944.79,False,,none
P-001488,C-00579,INV-C-00579-0,3681030.02,False,,none
P-001489,C-00580,INV-C-00580-0,1581274.14,False,,none
P-001490,C-00580,INV-C-00580-1,1581274.14,False,,none
P-001491,C-00581,INV-C-00581-0,175722.48,False,,none
P-001492,C-00581,INV-C-00581-1,175722.48,False,,none
P-001493,C-00581,INV-C-00581-2,175722.48,False,,none
P-001494,C-00581,INV-C-00581-3,175722.48,False,,none
P-001495,C-00582,INV-C-00582-0,973261.85,False,,price_inflation
P-001496,C-00582,INV-C-00582-1,973261.85,False,,price_inflation
P-001497,C-00583,INV-C-00583-0,613856.03,False,,none
P-001498,C-00583,INV-C-00583-1,613856.03,False,,none
P-001499,C-00584,INV-C-00584-0,3706644.4,False,,price_inflation
P-001500,C-00584,INV-C-00584-1,3706644.4,False,,price_inflation
P-001501,C-00585,INV-C-00585-0,614517.06,False,,none
P-001502,C-00585,INV-C-00585-1,614517.06,False,,none
P-001503,C-00585,INV-C-00585-2,614517.06,False,,none
P-001504,C-00585,INV-C-00585-3,614517.06,False,,none
P-001505,C-00586,INV-C-00586-0,116273.04,False,,none
P-001506,C-00586,INV-C-00586-1,116273.04,False,,none
P-001507,C-00586,INV-C-00586-2,116273.04,False,,none
P-001508,C-00587,INV-C-00587-0,10370407.35,False,,none
P-001509,C-00587,INV-C-00587-1,10370407.35,False,,none
P-001510,C-00588,INV-C-00588-0,12589210.76,False,,none
P-001511,C-00588,INV-C-00588-1,12589210.76,False,,none
P-001512,C-00588,INV-C-00588-2,12589210.76,False,,none
P-001513,C-00589,INV-C-00589-0,29315647.1,False,,none
P-001514,C-00590,INV-C-00590-0,558139.64,False,,none
P-001515,C-00590,INV-C-00590-1,558139.64,False,,none
P-001516,C-00590,INV-C-00590-2,558139.64,False,,none
P-001517,C-00591,INV-C-00591-0,1372038.04,False,,none
P-001518,C-00591,INV-C-00591-1,1372038.04,False,,none
P-001519,C-00592,INV-C-00592-0,5526397.16,False,,none
P-001520,C-00592,INV-C-00592-1,5526397.16,False,,none
P-001521,C-00592,INV-C-00592-2,5526397.16,False,,none
P-001522,C-00593,INV-C-00593-0,1058649.65,False,,none
P-001523,C-00593,INV-C-00593-1,1058649.65,False,,none
P-001524,C-00593,INV-C-00593-2,1058649.65,False,,none
P-001525,C-00594,INV-C-00594-0,2407261.4,False,,price_inflation
P-001526,C-00594,INV-C-00594-1,2407261.4,False,,price_inflation
P-001527,C-00594,INV-C-00594-2,2407261.4,False,,price_inflation
P-001528,C-00594,INV-C-00594-3,2407261.4,False,,price_inflation
P-001529,C-00595,INV-C-00595-0,523428.74,False,,none
P-001530,C-00595,INV-C-00595-1,523428.74,False,,none
P-001531,C-00595,INV-C-00595-2,523428.74,False,,none
P-001532,C-00595,INV-C-00595-3,523428.74,False,,none
P-001533,C-00596,INV-C-00596-0,2024678.04,False,,none
P-001534,C-00597,INV-C-00597-0,7728724.69,False,,none
P-001535,C-00597,INV-C-00597-1,7728724.69,False,,none
P-001536,C-00597,INV-C-00597-2,7728724.69,False,,none
P-001537,C-00598,INV-C-00598-0,1430688.77,False,,none
P-001538,C-00598,INV-C-00598-1,1430688.77,False,,none
P-001539,C-00598,INV-C-00598-2,1430688.77,False,,none
P-001540,C-00599,INV-C-00599-0,1880388.72,False,,none
P-001541,C-00600,INV-C-00600-0,9470532.17,False,,bid_rigging
P-001542,C-00600,INV-C-00600-1,9470532.17,False,,bid_rigging
P-001543,C-00601,INV-C-00601-0,1873474.02,False,,none
P-001544,C-00602,INV-C-00602-0,999489.87,False,,none
P-001545,C-00603,INV-C-00603-0,831232.88,False,,none
P-001546,C-00603,INV-C-00603-1,831232.88,False,,none
P-001547,C-00603,INV-C-00603-2,831232.88,False,,none
P-001548,C-00603,INV-C-00603-3,831232.88,False,,none
P-001549,C-00604,INV-C-00604-0,11965307.83,False,,none
P-001550,C-00604,INV-C-00604-1,11965307.83,False,,none
P-001551,C-00604,INV-C-00604-2,11965307.83,False,,none
P-001552,C-00605,INV-C-00605-0,175661.15,False,,price_inflation
P-001553,C-00605,INV-C-00605-1,175661.15,False,,price_inflation
P-001554,C-00605,INV-C-00605-2,175661.15,False,,price_inflation
P-001555,C-00606,INV-C-00606-0,1446852.24,False,,none
P-001556,C-00606,INV-C-00606-1,1446852.24,False,,none
P-001557,C-00606,INV-C-00606-2,1446852.24,False,,none
P-001558,C-00607,INV-C-00607-0,121199.68,False,,none
P-001559,C-00607,INV-C-00607-1,121199.68,False,,none
P-001560,C-00607,INV-C-00607-2,121199.68,False,,none
P-001561,C-00607,INV-C-00607-3,121199.68,False,,none
P-001562,C-00608,INV-C-00608-0,1809613.31,False,,none
P-001563,C-00608,INV-C-00608-1,1809613.31,False,,none
P-001564,C-00608,INV-C-00608-2,1809613.31,False,,none
P-001565,C-00608,INV-C-00608-3,1809613.31,False,,none
P-001566,C-00609,INV-C-00609-0,5959326.55,False,,bid_rigging
P-001567,C-00610,INV-C-00610-0,478960.35,False,,none
P-001568,C-00610,INV-C-00610-1,478960.35,False,,none
P-001569,C-00610,INV-C-00610-2,478960.35,False,,none
P-001570,C-00611,INV-C-00611-0,3825279.24,False,,none
P-001571,C-00612,INV-C-00612-0,593829.52,False,,none
P-001572,C-00612,INV-C-00612-1,593829.52,False,,none
P-001573,C-00612,INV-C-00612-2,593829.52,False,,none
P-001574,C-00613,INV-C-00613-0,2331155.23,False,,none
P-001575,C-00613,INV-C-00613-1,2331155.23,False,,none
P-001576,C-00613,INV-C-00613-2,2331155.23,False,,none
P-001577,C-00614,INV-C-00614-0,1597292.21,False,,none
P-001578,C-00615,INV-C-00615-0,431674.87,False,,none
P-001579,C-00615,INV-C-00615-1,431674.87,False,,none
P-001580,C-00615,INV-C-00615-2,431674.87,False,,none
P-001581,C-00616,INV-C-00616-0,380933.9,False,,none
P-001582,C-00617,INV-C-00617-0,8384917.62,False,,none
P-001583,C-00617,INV-C-00617-1,8384917.62,False,,none
P-001584,C-00618,INV-C-00618-0,673223.49,False,,none
P-001585,C-00618,INV-C-00618-1,673223.49,False,,none
P-001586,C-00618,INV-C-00618-2,673223.49,False,,none
P-001587,C-00619,INV-C-00619-0,1254212.72,False,,none
P-001588,C-00619,INV-C-00619-1,1254212.72,False,,none
P-001589,C-00619,INV-C-00619-2,1254212.72,False,,none
P-001590,C-00620,INV-C-00620-0,139130.0,False,,none
P-001591,C-00620,INV-C-00620-1,139130.0,False,,none
P-001592,C-00620,INV-C-00620-2,139130.0,False,,none
P-001593,C-00620,INV-C-00620-3,139130.0,False,,none
P-001594,C-00621,INV-C-00621-0,393414.3,False,,none
P-001595,C-00621,INV-C-00621-1,393414.3,False,,none
P-001596,C-00621,INV-C-00621-2,393414.3,False,,none
P-001597,C-00622,INV-C-00622-0,9229482.99,False,,none
P-001598,C-00623,INV-C-00623-0,547437.22,False,,none
P-001599,C-00623,INV-C-00623-1,547437.22,False,,none
P-001600,C-00624,INV-C-00624-0,74363.06,False,,none
P-001601,C-00624,INV-C-00624-1,74363.06,False,,none
P-001602,C-00624,INV-C-00624-2,74363.06,False,,none
P-001603,C-00625,INV-C-00625-0,474896.5,False,,none
P-001604,C-00626,INV-C-00626-0,738304.65,False,,none
P-001605,C-00626,INV-C-00626-1,738304.65,False,,none
P-001606,C-00626,INV-C-00626-2,738304.65,False,,none
P-001607,C-00626,INV-C-00626-3,738304.65,False,,none
P-001608,C-00627,INV-C-00627-0,5409772.92,False,,none
P-001609,C-00627,INV-C-00627-1,5409772.92,False,,none
P-001610,C-00627,INV-C-00627-2,5409772.92,False,,none
P-001611,C-00627,INV-C-00627-3,5409772.92,False,,none
P-001612,C-00628,INV-C-00628-0,753181.89,False,,price_inflation
P-001613,C-00628,INV-C-00628-1,753181.89,False,,price_inflation
P-001614,C-00628,INV-C-00628-2,753181.89,False,,price_inflation
P-001615,C-00629,INV-C-00629-0,489211.68,False,,price_inflation
P-001616,C-00629,INV-C-00629-1,489211.68,False,,price_inflation
P-001617,C-00629,INV-C-00629-2,489211.68,False,,price_inflation
P-001618,C-00630,INV-C-00630-0,11631313.08,False,,none
P-001619,C-00630,INV-C-00630-1,11631313.08,False,,none
P-001620,C-00630,INV-C-00630-2,11631313.08,False,,none
P-001621,C-00631,INV-C-00631-0,474506.22,False,,ai_generated_doc
P-001622,C-00631,INV-C-00631-1,474506.22,False,,ai_generated_doc
P-001623,C-00632,INV-C-00632-0,197480.72,False,,none
P-001624,C-00632,INV-C-00632-1,197480.72,False,,none
P-001625,C-00632,INV-C-00632-2,197480.72,False,,none
P-001626,C-00633,INV-C-00633-0,100486.72,False,,none
P-001627,C-00633,INV-C-00633-1,100486.72,False,,none
P-001628,C-00633,INV-C-00633-2,100486.72,False,,none
P-001629,C-00634,INV-C-00634-0,21819235.53,False,,none
P-001630,C-00635,INV-C-00635-0,531579.01,False,,bid_rigging
P-001631,C-00636,INV-C-00636-0,2355077.9,False,,none
P-001632,C-00636,INV-C-00636-1,2355077.9,False,,none
P-001633,C-00637,INV-C-00637-0,1117400.9,False,,none
P-001634,C-00637,INV-C-00637-1,1117400.9,False,,none
P-001635,C-00638,INV-C-00638-0,8645331.47,False,,none
P-001636,C-00638,INV-C-00638-1,8645331.47,False,,none
P-001637,C-00638,INV-C-00638-2,8645331.47,False,,none
P-001638,C-00638,INV-C-00638-3,8645331.47,False,,none
P-001639,C-00639,INV-C-00639-0,1142291.83,False,,none
P-001640,C-00639,INV-C-00639-1,1142291.83,False,,none
P-001641,C-00639,INV-C-00639-2,1142291.83,False,,none
P-001642,C-00639,INV-C-00639-3,1142291.83,False,,none
P-001643,C-00640,INV-C-00640-0,633598.44,False,,none
P-001644,C-00640,INV-C-00640-1,633598.44,False,,none
P-001645,C-00640,INV-C-00640-2,633598.44,False,,none
P-001646,C-00641,INV-C-00641-0,191793.36,False,,none
P-001647,C-00641,INV-C-00641-1,191793.36,False,,none
P-001648,C-00641,INV-C-00641-2,191793.36,False,,none
P-001649,C-00642,INV-C-00642-0,7239737.78,False,,none
P-001650,C-00642,INV-C-00642-1,7239737.78,False,,none
P-001651,C-00642,INV-C-00642-2,7239737.78,False,,none
P-001652,C-00642,INV-C-00642-3,7239737.78,False,,none
P-001653,C-00643,INV-C-00643-0,681506.76,False,,none
P-001654,C-00643,INV-C-00643-1,681506.76,False,,none
P-001655,C-00643,INV-C-00643-2,681506.76,False,,none
P-001656,C-00643,INV-C-00643-3,681506.76,False,,none
P-001657,C-00644,INV-C-00644-0,5622685.12,False,,none
P-001658,C-00644,INV-C-00644-1,5622685.12,False,,none
P-001659,C-00644,INV-C-00644-2,5622685.12,False,,none
P-001660,C-00644,INV-C-00644-3,5622685.12,False,,none
P-001661,C-00645,INV-C-00645-0,978660.46,False,,ai_generated_doc
P-001662,C-00645,INV-C-00645-1,978660.46,False,,ai_generated_doc
P-001663,C-00645,INV-C-00645-2,978660.46,False,,ai_generated_doc
P-001664,C-00645,INV-C-00645-3,978660.46,False,,ai_generated_doc
P-001665,C-00646,INV-C-00646-0,8023292.45,False,,none
P-001666,C-00646,INV-C-00646-1,8023292.45,False,,none
P-001667,C-00646,INV-C-00646-2,8023292.45,False,,none
P-001668,C-00647,INV-C-00647-0,1387731.93,False,,conflict_of_interest
P-001669,C-00647,INV-C-00647-1,1387731.93,False,,conflict_of_interest
P-001670,C-00647,INV-C-00647-2,1387731.93,False,,conflict_of_interest
P-001671,C-00648,INV-C-00648-0,612707.38,False,,none
P-001672,C-00648,INV-C-00648-1,612707.38,False,,none
P-001673,C-00649,INV-C-00649-0,936056.09,False,,none
P-001674,C-00649,INV-C-00649-1,936056.09,False,,none
P-001675,C-00649,INV-C-00649-2,936056.09,False,,none
P-001676,C-00650,INV-C-00650-0,312567.9,False,,none
P-001677,C-00650,INV-C-00650-1,312567.9,False,,none
P-001678,C-00650,INV-C-00650-2,312567.9,False,,none
P-001679,C-00651,INV-C-00651-0,1453530.62,False,,none
P-001680,C-00652,INV-C-00652-0,1091536.06,False,,none
P-001681,C-00652,INV-C-00652-1,1091536.06,False,,none
P-001682,C-00653,INV-C-00653-0,120930.66,False,,none
P-001683,C-00653,INV-C-00653-1,120930.66,False,,none
P-001684,C-00654,INV-C-00654-0,193123.88,False,,shell_company
P-001685,C-00654,INV-C-00654-1,193123.88,False,,shell_company
P-001686,C-00654,INV-C-00654-2,193123.88,False,,shell_company
P-001687,C-00654,INV-C-00654-3,193123.88,False,,shell_company
P-001688,C-00655,INV-C-00655-0,921932.33,False,,none
P-001689,C-00655,INV-C-00655-1,921932.33,False,,none
P-001690,C-00656,INV-C-00656-0,485584.56,False,,none
P-001691,C-00656,INV-C-00656-1,485584.56,False,,none
P-001692,C-00656,INV-C-00656-2,485584.56,False,,none
P-001693,C-00657,INV-C-00657-0,1063813.16,False,,none
P-001694,C-00657,INV-C-00657-1,1063813.16,False,,none
P-001695,C-00658,INV-C-00658-0,105446.69,False,,none
P-001696,C-00658,INV-C-00658-1,105446.69,False,,none
P-001697,C-00658,INV-C-00658-2,105446.69,False,,none
P-001698,C-00658,INV-C-00658-3,105446.69,False,,none
P-001699,C-00659,INV-C-00659-0,39259.13,False,,conflict_of_interest
P-001700,C-00659,INV-C-00659-1,39259.13,False,,conflict_of_interest
P-001701,C-00659,INV-C-00659-2,39259.13,False,,conflict_of_interest
P-001702,C-00659,INV-C-00659-3,39259.13,False,,conflict_of_interest
P-001703,C-00660,INV-C-00660-0,7510843.1,False,,none
P-001704,C-00661,INV-C-00661-0,2864353.27,False,,none
P-001705,C-00662,INV-C-00662-0,231470.09,False,,none
P-001706,C-00662,INV-C-00662-1,231470.09,False,,none
P-001707,C-00662,INV-C-00662-2,231470.09,False,,none
P-001708,C-00662,INV-C-00662-3,231470.09,False,,none
P-001709,C-00663,INV-C-00663-0,4275490.47,False,,none
P-001710,C-00664,INV-C-00664-0,504334.34,False,,none
P-001711,C-00664,INV-C-00664-1,504334.34,False,,none
P-001712,C-00664,INV-C-00664-2,504334.34,False,,none
P-001713,C-00665,INV-C-00665-0,12955640.88,False,,none
P-001714,C-00665,INV-C-00665-1,12955640.88,False,,none
P-001715,C-00665,INV-C-00665-2,12955640.88,False,,none
P-001716,C-00666,INV-C-00666-0,1593337.81,False,,conflict_of_interest
P-001717,C-00666,INV-C-00666-1,1593337.81,False,,conflict_of_interest
P-001718,C-00666,INV-C-00666-2,1593337.81,False,,conflict_of_interest
P-001719,C-00667,INV-C-00667-0,240636.39,False,,none
P-001720,C-00667,INV-C-00667-1,240636.39,False,,none
P-001721,C-00667,INV-C-00667-2,240636.39,False,,none
P-001722,C-00668,INV-C-00668-0,700413.94,False,,none
P-001723,C-00668,INV-C-00668-1,700413.94,False,,none
P-001724,C-00668,INV-C-00668-2,700413.94,False,,none
P-001725,C-00669,INV-C-00669-0,471313.16,False,,none
P-001726,C-00669,INV-C-00669-1,471313.16,False,,none
P-001727,C-00669,INV-C-00669-2,471313.16,False,,none
P-001728,C-00669,INV-C-00669-3,471313.16,False,,none
P-001729,C-00670,INV-C-00670-0,6054198.74,False,,bid_rigging
P-001730,C-00670,INV-C-00670-1,6054198.74,False,,bid_rigging
