bid_id,tender_id,vendor_id,contract_id,category,department_id,estimated_value,submission_deadline_days,is_emergency_procurement,is_split_tender,num_bidders,bid_amount,price_ratio_to_estimate,price_zscore_in_category,submission_day_offset,submission_hour,bid_text_similarity_score,is_winner,vendor_age_days,employee_count,shared_address_count,shared_bank_account_count,award_amount,award_to_bid_ratio,change_order_count,change_order_value_ratio,reported_completion_pct,actual_completion_pct,completion_mismatch,delivery_confirmed,inspection_mismatch_flag,invoice_count,duplicate_invoice_flag,intermediary_flag,author_matches_vendor_flag,creation_after_deadline_flag,modified_after_submission_flag,flesch_reading_ease,ai_generated_text_score,citation_verifiable_ratio,metadata_missing_flag,fraud_category,is_anomaly
B-003737,T-00963,V-0044,C-00963,Security Services,DEPT-011,2253342.47,15,False,False,3,2134572.33,0.947,0.074,2,14,0.039,True,1461,36,0,0,2134572.33,1.0,0,0.0,97,97,0,True,False,1,False,False,True,False,False,67.3,0.043,0.97,False,none,0
B-003738,T-00963,V-0341,,Security Services,DEPT-011,2253342.47,15,False,False,3,2353723.32,1.045,0.272,1,10,0.113,False,7283,20,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.8,0.173,0.93,False,none,0
B-003739,T-00964,V-0046,C-00964,Security Services,DEPT-008,1693240.13,14,False,False,4,1794782.95,1.06,-0.234,1,9,0.871,True,0,16,2,1,1794782.95,1.0,1,0.03,91,91,0,True,False,1,False,False,True,False,False,42.9,0.083,0.87,False,bid_rigging,1
B-003740,T-00964,V-0250,,Security Services,DEPT-008,1693240.13,14,False,False,4,2056487.68,1.215,0.003,0,9,0.924,False,59,42,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,True,57.0,0.145,0.92,False,bid_rigging,1
B-003741,T-00964,V-0264,,Security Services,DEPT-008,1693240.13,14,False,False,4,1919557.73,1.134,-0.121,1,8,0.853,False,330,5,2,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.0,0.099,0.95,True,bid_rigging,1
B-003742,T-00964,V-0449,,Security Services,DEPT-008,1693240.13,14,False,False,4,2125567.05,1.255,0.065,1,8,0.907,False,5910,8,2,1,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,True,51.1,0.109,0.9,False,bid_rigging,1
B-003743,T-00965,V-0159,C-00965,IT Services,DEPT-021,4865721.56,22,False,False,2,4679582.15,0.962,0.32,5,17,0.123,True,5398,4,0,0,4679582.15,1.0,0,0.0,98,98,0,True,False,3,False,False,True,False,False,54.4,0.134,0.86,False,none,0
B-003744,T-00965,V-0171,,IT Services,DEPT-021,4865721.56,22,False,False,2,4928980.74,1.013,0.428,8,10,0.138,False,756,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,60.7,0.124,0.99,False,none,0
B-003745,T-00966,V-0298,C-00966,Consulting,DEPT-018,984914.59,20,False,False,3,1192500.9,1.211,-0.867,2,11,0.056,True,4584,12,0,0,1192500.9,1.0,0,0.0,91,91,0,True,False,2,False,False,True,False,False,36.6,0.098,0.99,False,conflict_of_interest,1
B-003746,T-00966,V-0116,,Consulting,DEPT-018,984914.59,20,False,False,3,969523.09,0.984,-1.022,8,16,0.106,False,2126,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,48.7,0.366,0.85,False,none,0
B-003747,T-00966,V-0347,,Consulting,DEPT-018,984914.59,20,False,False,3,941353.54,0.956,-1.041,8,13,0.17,False,0,21,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.7,0.218,0.97,False,none,0
B-003748,T-00967,V-0228,C-00967,Office Equipment,DEPT-003,617068.23,10,False,False,4,609002.98,0.987,-0.435,3,14,0.06,True,6689,2,0,0,609002.98,1.0,0,0.0,97,97,0,True,False,2,False,False,True,False,False,54.7,0.364,0.87,False,shell_company,1
B-003749,T-00967,V-0077,,Office Equipment,DEPT-003,617068.23,10,False,False,4,609573.1,0.988,-0.433,2,16,0.035,False,0,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.3,0.496,0.96,True,none,0
B-003750,T-00967,V-0029,,Office Equipment,DEPT-003,617068.23,10,False,False,4,680502.72,1.103,-0.272,1,11,0.051,False,375,13,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.2,0.018,0.89,False,none,0
B-003751,T-00967,V-0074,,Office Equipment,DEPT-003,617068.23,10,False,False,4,654175.45,1.06,-0.332,5,15,0.076,False,2353,65,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,27.3,0.145,0.91,False,none,0
B-003752,T-00968,V-0032,C-00968,Security Services,DEPT-001,3889884.36,14,False,False,6,3819084.56,0.982,1.597,4,18,0.039,True,4913,2,0,0,3819084.56,1.0,1,0.03,100,100,0,True,False,2,False,False,True,False,False,45.0,0.243,0.99,False,none,0
B-003753,T-00968,V-0056,,Security Services,DEPT-001,3889884.36,14,False,False,6,3838802.5,0.987,1.615,1,16,0.128,False,5278,33,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,59.4,0.159,0.91,False,none,0
B-003754,T-00968,V-0367,,Security Services,DEPT-001,3889884.36,14,False,False,6,4068720.15,1.046,1.823,3,18,0.045,False,2267,14,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.2,0.123,0.85,False,none,0
B-003755,T-00968,V-0169,,Security Services,DEPT-001,3889884.36,14,False,False,6,3647110.36,0.938,1.442,6,17,0.056,False,3872,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,9.7,0.116,0.98,False,none,0
B-003756,T-00968,V-0149,,Security Services,DEPT-001,3889884.36,14,False,False,6,4343879.39,1.117,2.072,1,8,0.103,False,7391,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,31.6,0.215,0.85,False,none,0
B-003757,T-00968,V-0302,,Security Services,DEPT-001,3889884.36,14,False,False,6,3464855.51,0.891,1.277,2,18,0.147,False,2355,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,27.5,0.278,0.96,False,none,0
B-003758,T-00969,V-0347,C-00969,Construction,DEPT-020,11809070.44,12,False,False,2,11385596.45,0.964,-0.9,5,8,0.061,True,583,21,0,0,11385596.45,1.0,0,0.0,99,99,0,True,False,4,False,False,True,False,False,51.7,0.299,0.87,False,none,0
B-003759,T-00969,V-0328,,Construction,DEPT-020,11809070.44,12,False,False,2,12071381.94,1.022,-0.84,10,17,0.017,False,2196,49,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,56.6,0.043,0.9,False,none,0
B-003760,T-00970,V-0309,,Security Services,DEPT-001,2764251.99,24,False,False,5,2861163.49,1.035,0.731,1,15,0.032,False,5869,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,37.6,0.134,0.92,False,none,0
B-003761,T-00970,V-0064,,Security Services,DEPT-001,2764251.99,24,False,False,5,2747587.58,0.994,0.628,2,16,0.017,False,1536,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,39.4,0.274,0.88,False,none,0
B-003762,T-00970,V-0199,C-00970,Security Services,DEPT-001,2764251.99,24,False,False,5,2754733.45,0.997,0.635,6,10,0.103,True,3942,34,0,0,2754733.45,1.0,1,0.03,90,90,0,True,False,4,False,False,True,False,False,45.3,0.111,0.94,True,none,0
B-003763,T-00970,V-0462,,Security Services,DEPT-001,2764251.99,24,False,False,5,2832343.82,1.025,0.705,1,8,0.11,False,1185,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.9,0.226,0.9,False,none,0
B-003764,T-00970,V-0400,,Security Services,DEPT-001,2764251.99,24,False,False,5,2725927.93,0.986,0.609,7,11,0.123,False,0,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.4,0.499,0.96,False,none,0
B-003765,T-00971,V-0303,C-00971,Road Maintenance,DEPT-006,8804561.54,30,False,False,2,8888737.83,1.01,-0.566,1,13,0.089,True,3781,13,0,0,8888737.83,1.0,2,0.06,99,99,0,True,False,4,False,False,True,False,False,56.2,0.541,0.55,False,ai_generated_doc,1
B-003766,T-00971,V-0281,,Road Maintenance,DEPT-006,8804561.54,30,False,False,2,9261602.89,1.052,-0.51,6,15,0.023,False,70,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,55.8,0.275,0.96,False,none,0
B-003767,T-00972,V-0036,,Office Equipment,DEPT-010,1171536.03,27,False,False,5,1442083.01,1.231,1.463,1,9,0.895,False,3644,24,2,3,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,66.4,0.133,0.89,False,bid_rigging,1
B-003768,T-00972,V-0058,,Office Equipment,DEPT-010,1171536.03,27,False,False,5,1462794.21,1.249,1.511,0,9,0.962,False,4723,1,0,3,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,True,10.1,0.045,0.92,False,bid_rigging,1
B-003769,T-00972,V-0099,,Office Equipment,DEPT-010,1171536.03,27,False,False,5,1359101.01,1.16,1.274,1,9,0.857,False,0,12,2,3,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.5,0.114,0.97,False,bid_rigging,1
B-003770,T-00972,V-0379,,Office Equipment,DEPT-010,1171536.03,27,False,False,5,1504012.78,1.284,1.605,0,8,0.867,False,2550,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,40.8,0.372,0.89,False,bid_rigging,1
B-003771,T-00972,V-0410,C-00972,Office Equipment,DEPT-010,1171536.03,27,False,False,5,1270393.22,1.084,1.072,0,9,0.922,True,4148,69,2,3,1270393.22,1.0,0,0.0,96,96,0,True,False,2,False,False,True,False,False,52.0,0.066,0.9,False,bid_rigging,1
B-003772,T-00973,V-0036,,Office Equipment,DEPT-024,239766.81,18,False,False,5,308491.45,1.287,-1.119,0,9,0.915,False,4022,24,2,3,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,32.2,0.329,0.89,False,bid_rigging,1
B-003773,T-00973,V-0058,,Office Equipment,DEPT-024,239766.81,18,False,False,5,291740.46,1.217,-1.157,1,8,0.881,False,5101,1,0,3,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.3,0.178,0.98,False,bid_rigging,1
B-003774,T-00973,V-0099,C-00973,Office Equipment,DEPT-024,239766.81,18,False,False,5,259245.2,1.081,-1.231,1,8,0.929,True,237,12,2,3,259245.2,1.0,1,0.03,94,94,0,True,False,2,False,False,True,False,True,43.7,0.118,0.91,False,bid_rigging,1
B-003775,T-00973,V-0379,,Office Equipment,DEPT-024,239766.81,18,False,False,5,302162.64,1.26,-1.134,0,9,0.903,False,2928,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,True,32.0,0.109,0.94,False,bid_rigging,1
B-003776,T-00973,V-0410,,Office Equipment,DEPT-024,239766.81,18,False,False,5,301025.33,1.255,-1.136,1,9,0.931,False,4526,69,2,3,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,46.9,0.228,0.93,False,bid_rigging,1
B-003777,T-00974,V-0122,,Construction,DEPT-009,38853199.71,14,False,False,3,42100972.69,1.084,1.76,8,9,0.007,False,4509,24,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,22.7,0.064,0.95,False,none,0
B-003778,T-00974,V-0403,,Construction,DEPT-009,38853199.71,14,False,False,3,40809883.64,1.05,1.648,3,16,0.1,False,2972,31,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.2,0.02,0.86,False,none,0
B-003779,T-00974,V-0217,C-00974,Construction,DEPT-009,38853199.71,14,False,False,3,40887920.84,1.052,1.655,7,10,0.011,True,3392,1,0,0,40887920.84,1.0,0,0.0,94,94,0,True,False,4,False,False,True,False,False,55.6,0.547,0.85,False,none,0
B-003780,T-00975,V-0051,,Construction,DEPT-021,19244002.57,13,False,False,4,18128439.22,0.942,-0.316,0,9,0.082,False,6507,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,70.6,0.207,0.98,False,none,0
B-003781,T-00975,V-0124,,Construction,DEPT-021,19244002.57,13,False,False,4,19152337.51,0.995,-0.227,2,10,0.0,False,2058,33,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.4,0.233,0.93,False,none,0
B-003782,T-00975,V-0125,,Construction,DEPT-021,19244002.57,13,False,False,4,18897072.52,0.982,-0.249,3,16,0.099,False,5293,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,48.8,0.245,0.86,True,none,0
B-003783,T-00975,V-0143,C-00975,Construction,DEPT-021,19244002.57,13,False,False,4,18082894.84,0.94,-0.32,2,13,0.119,True,3643,10,0,0,18082894.84,1.0,0,0.0,100,100,0,True,False,1,False,False,True,False,False,23.7,0.165,0.89,False,none,0
B-003784,T-00976,V-0378,,IT Services,DEPT-015,2117588.57,13,False,False,6,2163349.34,1.022,-0.768,6,16,0.018,False,0,12,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.9,0.297,0.93,False,none,0
B-003785,T-00976,V-0100,,IT Services,DEPT-015,2117588.57,13,False,False,6,2049277.82,0.968,-0.817,10,14,0.033,False,0,22,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,32.4,0.266,0.87,True,none,0
B-003786,T-00976,V-0350,,IT Services,DEPT-015,2117588.57,13,False,False,6,2200861.11,1.039,-0.752,0,11,0.081,False,4946,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,43.7,0.246,0.88,False,none,0
B-003787,T-00976,V-0374,,IT Services,DEPT-015,2117588.57,13,False,False,6,1981615.04,0.936,-0.847,10,18,0.102,False,5498,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,55.4,0.084,0.87,False,none,0
B-003788,T-00976,V-0039,,IT Services,DEPT-015,2117588.57,13,False,False,6,2336001.82,1.103,-0.693,10,15,0.149,False,4827,17,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,38.9,0.156,0.87,False,none,0
B-003789,T-00976,V-0451,C-00976,IT Services,DEPT-015,2117588.57,13,False,False,6,2003704.74,0.946,-0.837,6,17,0.002,True,3848,6,0,0,2003704.74,1.0,0,0.0,91,91,0,True,False,3,False,False,True,False,False,32.5,0.056,0.98,False,none,0
B-003790,T-00977,V-0361,,Medical Supplies,DEPT-010,579955.97,15,False,False,6,587587.11,1.013,-1.486,0,8,0.003,False,1920,8,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,46.7,0.185,0.94,False,none,0
B-003791,T-00977,V-0156,C-00977,Medical Supplies,DEPT-010,579955.97,15,False,False,6,607510.58,1.048,-1.474,2,9,0.039,True,1454,1,0,0,607510.58,1.0,0,0.0,98,98,0,True,False,2,False,False,True,False,False,33.9,0.367,0.98,False,none,0
B-003792,T-00977,V-0331,,Medical Supplies,DEPT-010,579955.97,15,False,False,6,560099.19,0.966,-1.503,1,8,0.145,False,3874,7,1,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,51.3,0.194,0.9,False,none,0
B-003793,T-00977,V-0248,,Medical Supplies,DEPT-010,579955.97,15,False,False,6,609619.63,1.051,-1.473,0,15,0.017,False,5764,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,61.7,0.317,0.88,False,none,0
B-003794,T-00977,V-0219,,Medical Supplies,DEPT-010,579955.97,15,False,False,6,537183.63,0.926,-1.516,3,12,0.084,False,3628,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,42.2,0.091,0.94,False,none,0
B-003795,T-00977,V-0246,,Medical Supplies,DEPT-010,579955.97,15,False,False,6,630485.83,1.087,-1.46,0,18,0.101,False,2970,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,58.0,0.113,0.94,False,none,0
B-003796,T-00978,V-0053,C-00978,IT Services,DEPT-003,1607135.87,21,False,False,4,1608500.26,1.001,-1.008,8,13,0.012,True,5849,52,0,0,1608500.26,1.0,0,0.0,99,99,0,True,False,2,False,False,True,False,False,44.6,0.09,0.91,False,none,0
B-003797,T-00978,V-0092,,IT Services,DEPT-003,1607135.87,21,False,False,4,1549625.02,0.964,-1.033,1,17,0.113,False,6507,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,51.9,0.161,0.92,False,none,0
B-003798,T-00978,V-0110,,IT Services,DEPT-003,1607135.87,21,False,False,4,1578286.32,0.982,-1.021,9,12,0.12,False,1359,35,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,53.2,0.089,0.94,False,none,0
B-003799,T-00978,V-0234,,IT Services,DEPT-003,1607135.87,21,False,False,4,1685138.46,1.049,-0.975,4,13,0.039,False,1338,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,50.3,0.214,0.88,False,none,0
B-003800,T-00979,V-0241,,Office Equipment,DEPT-013,803672.23,25,False,False,6,775489.6,0.965,-0.055,1,17,0.028,False,4144,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,53.2,0.278,0.97,False,none,0
B-003801,T-00979,V-0072,,Office Equipment,DEPT-013,803672.23,25,False,False,6,767537.95,0.955,-0.073,6,15,0.012,False,0,24,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,28.4,0.108,0.95,False,none,0
B-003802,T-00979,V-0315,,Office Equipment,DEPT-013,803672.23,25,False,False,6,792989.66,0.987,-0.015,7,15,0.11,False,3351,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.7,0.129,0.99,False,none,0
B-003803,T-00979,V-0202,C-00979,Office Equipment,DEPT-013,803672.23,25,False,False,6,746918.72,0.929,-0.12,1,18,0.075,True,5671,6,0,0,746918.72,1.0,0,0.0,94,94,0,True,False,2,False,False,True,False,False,56.2,0.188,0.87,False,none,0
B-003804,T-00979,V-0176,,Office Equipment,DEPT-013,803672.23,25,False,False,6,891459.46,1.109,0.209,6,10,0.127,False,3007,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,41.3,0.32,0.94,False,none,0
B-003805,T-00979,V-0173,,Office Equipment,DEPT-013,803672.23,25,False,False,6,776360.49,0.966,-0.053,3,17,0.053,False,1043,27,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.4,0.239,0.92,False,none,0
B-003806,T-00980,V-0465,C-00980,Construction,DEPT-014,14806120.7,25,False,False,3,14630938.79,0.988,-0.619,7,16,0.044,True,2032,1,0,0,14630938.79,1.0,0,0.0,94,94,0,True,False,1,False,False,False,False,False,42.7,0.367,0.92,True,shell_company,1
B-003807,T-00980,V-0391,,Construction,DEPT-014,14806120.7,25,False,False,3,14573577.24,0.984,-0.623,5,15,0.041,False,4671,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,52.2,0.233,0.91,False,none,0
B-003808,T-00980,V-0424,,Construction,DEPT-014,14806120.7,25,False,False,3,14757789.8,0.997,-0.608,8,16,0.096,False,3496,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,35.0,0.177,0.94,False,none,0
B-003809,T-00981,V-0084,C-00981,IT Services,DEPT-007,6682401.92,22,False,False,2,7015833.78,1.05,1.33,3,18,0.098,True,7160,1,0,0,7015833.78,1.0,0,0.0,97,97,0,True,False,1,False,False,True,False,False,46.7,0.14,0.99,False,none,0
B-003810,T-00981,V-0373,,IT Services,DEPT-007,6682401.92,22,False,False,2,6766387.72,1.013,1.223,4,18,0.057,False,4312,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,58.6,0.304,0.86,False,none,0
B-003811,T-00982,V-0403,,Road Maintenance,DEPT-021,11341300.57,15,False,False,4,11615032.62,1.024,-0.16,3,11,0.0,False,3726,31,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,51.8,0.09,0.89,False,none,0
B-003812,T-00982,V-0200,C-00982,Road Maintenance,DEPT-021,11341300.57,15,False,False,4,17953276.83,1.583,0.782,1,9,0.242,True,2812,34,0,0,17953276.83,1.0,0,0.0,100,100,0,True,False,4,False,False,True,False,False,30.6,0.199,0.86,False,price_inflation,1
B-003813,T-00982,V-0453,,Road Maintenance,DEPT-021,11341300.57,15,False,False,4,11482095.94,1.012,-0.18,1,18,0.089,False,5543,2,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,28.6,0.176,0.94,False,none,0
B-003814,T-00982,V-0195,,Road Maintenance,DEPT-021,11341300.57,15,False,False,4,11839540.01,1.044,-0.127,1,13,0.056,False,3395,12,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,30.4,0.228,0.93,False,none,0
B-003815,T-00983,V-0307,,Medical Supplies,DEPT-010,1604978.49,15,False,False,2,1510169.13,0.941,-0.931,3,14,0.039,False,6499,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,17.9,0.172,0.93,False,none,0
B-003816,T-00983,V-0203,C-00983,Medical Supplies,DEPT-010,1604978.49,15,False,False,2,1604405.06,1.0,-0.874,0,12,0.058,True,2670,6,0,0,1604405.06,1.0,0,0.0,98,98,0,True,False,1,False,False,True,False,False,44.5,0.264,0.89,False,none,0
B-003817,T-00984,V-0198,C-00984,Construction,DEPT-004,25451509.49,21,False,False,6,26648752.74,1.047,0.422,3,14,0.083,True,1040,1,0,0,26648752.74,1.0,1,0.03,95,95,0,True,False,1,False,False,True,False,False,41.2,0.242,0.98,False,none,0
B-003818,T-00984,V-0303,,Construction,DEPT-004,25451509.49,21,False,False,6,25164017.38,0.989,0.294,3,8,0.004,False,3993,13,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,31.7,0.16,0.99,False,none,0
B-003819,T-00984,V-0261,,Construction,DEPT-004,25451509.49,21,False,False,6,27273501.02,1.072,0.476,8,11,0.073,False,4177,5,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,54.1,0.336,0.92,False,none,0
B-003820,T-00984,V-0462,,Construction,DEPT-004,25451509.49,21,False,False,6,27011456.01,1.061,0.454,9,18,0.034,False,1620,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,57.0,0.288,0.91,False,none,0
B-003821,T-00984,V-0247,,Construction,DEPT-004,25451509.49,21,False,False,6,26854775.7,1.055,0.44,3,9,0.115,False,1536,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,67.9,0.087,0.94,False,none,0
B-003822,T-00984,V-0474,,Construction,DEPT-004,25451509.49,21,False,False,6,24749571.97,0.972,0.258,9,10,0.112,False,910,22,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,76.1,0.369,0.92,False,none,0
B-003823,T-00985,V-0338,C-00985,Catering,DEPT-020,1442876.71,10,False,False,2,1475172.82,1.022,0.716,0,14,0.066,True,734,16,0,0,1475172.82,1.0,0,0.0,92,92,0,True,False,4,False,False,True,False,False,78.3,0.747,0.57,False,ai_generated_doc,1
B-003824,T-00985,V-0329,,Catering,DEPT-020,1442876.71,10,False,False,2,1419008.83,0.983,0.617,1,8,0.182,False,3932,27,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,50.4,0.053,0.99,True,none,0
B-003825,T-00986,V-0380,C-00986,Medical Supplies,DEPT-017,1127195.16,13,False,False,1,1451070.2,1.287,-0.966,6,10,0.0,True,1461,15,0,0,1451070.2,1.0,0,0.0,100,100,0,True,False,1,False,False,True,False,False,75.2,0.633,0.97,False,bid_suppression,1
B-003826,T-00987,V-0087,,Office Equipment,DEPT-020,293047.86,27,False,False,5,283849.55,0.969,-1.175,3,8,0.026,False,6429,6,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,70.7,0.215,0.89,False,none,0
B-003827,T-00987,V-0065,,Office Equipment,DEPT-020,293047.86,27,False,False,5,283415.94,0.967,-1.176,6,18,0.016,False,993,4,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,56.5,0.095,0.9,False,none,0
B-003828,T-00987,V-0262,,Office Equipment,DEPT-020,293047.86,27,False,False,5,314764.91,1.074,-1.105,5,18,0.134,False,9,7,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,46.1,0.166,0.87,False,none,0
B-003829,T-00987,V-0080,C-00987,Office Equipment,DEPT-020,293047.86,27,False,False,5,429164.98,1.464,-0.844,8,18,0.076,True,4732,19,0,0,429164.98,1.0,0,0.0,94,94,0,True,False,1,False,False,True,False,False,28.6,0.07,0.99,False,price_inflation,1
B-003830,T-00987,V-0143,,Office Equipment,DEPT-020,293047.86,27,False,False,5,303739.03,1.036,-1.13,4,17,0.184,False,2517,10,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,78.2,0.358,0.92,False,none,0
B-003831,T-00988,V-0161,C-00988,Construction,DEPT-017,3393514.22,14,False,False,2,3173646.58,0.935,-1.611,1,15,0.019,True,2396,10,0,0,3173646.58,1.0,2,0.06,97,97,0,True,False,3,False,False,True,False,False,36.7,0.396,0.85,False,none,0
B-003832,T-00988,V-0082,,Construction,DEPT-017,3393514.22,14,False,False,2,3268581.12,0.963,-1.602,4,16,0.128,False,1894,1,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,45.0,0.036,0.91,False,none,0
B-003833,T-00989,V-0182,,Office Equipment,DEPT-012,1117782.92,16,False,False,5,1130944.21,1.012,0.755,8,18,0.015,False,6387,15,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.1,0.291,0.91,False,none,0
B-003834,T-00989,V-0264,,Office Equipment,DEPT-012,1117782.92,16,False,False,5,1154387.18,1.033,0.808,0,14,0.012,False,362,5,2,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,36.6,0.283,0.88,False,none,0
B-003835,T-00989,V-0377,,Office Equipment,DEPT-012,1117782.92,16,False,False,5,972142.19,0.87,0.393,3,18,0.12,False,6119,42,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,44.6,0.334,1.0,False,none,0
B-003836,T-00989,V-0048,,Office Equipment,DEPT-012,1117782.92,16,False,False,5,1117238.79,1.0,0.723,5,14,0.129,False,1720,11,0,0,0.0,1.0,0,0.0,-1,-1,0,True,False,0,False,False,True,False,False,48.1,0.26,0.98,False,none,0
B-003837,T-00989,V-0283,C-00989,Office Equipment,DEPT-012,1117782.92,16,False,False,5,1128385.49,1.009,0.749,1,14,0.03,True,1826,24,0,0,1128385.49,1.0,1,0.03,90,90,0,True,False,2,False,False,True,False,False,50.6,0.074,0.99,False,none,0
B-003838,T-00990,V-0383,C-00990,Construction,DEPT-011,27224572.05,17,False,False,3,28130614.09,1.033,0.551,7,10,0.149,True,5611,0,0,0,28130614.09,1.0,0,0.0,98,98,0,True,False,2,False,False,False,False,False,55.0,0.162,0.91,True,shell_company,1
